id,name,bizTag,chargingMethod,detail,fullDose,fullPath,url,orderMark,supportAppTypes,tags,updateTime,isCharge,meta.Name,meta.Version,meta.Project,meta.Resource,meta.Type,docPath
7420038908975431682,根据方案ID和生效日期批量查询参保方案,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_plan/query,POST:/open-apis/compensation/v1/social_plans/query,0,"[""custom""]",[],1755844166,true,query,v1,compensation,social_plan,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/social_plan/query
7420038908975448066,根据生效日期分页查询参保方案,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_plan/list,GET:/open-apis/compensation/v1/social_plans,0,"[""custom""]",[],1755844178,true,list,v1,compensation,social_plan,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/social_plan/list
7420038908975382530,通过员工ID批量获取社保增减员记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_archive_adjust_record/query,POST:/open-apis/compensation/v1/social_archive_adjust_record/query,0,"[""custom""]",[],1763105443,true,query,v1,compensation,social_archive_adjust_record,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_archive_adjust_record/query
7420038908975398914,批量获取员工参保档案,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_archive/query,POST:/open-apis/compensation/v1/social_archive/query,0,"[""custom""]",[],1755844202,true,query,v1,compensation,social_archive,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/social_archive/query
7429528484932812828,批量创建一次性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/lump_sum_payment/batch_create,POST:/open-apis/compensation/v1/lump_sum_payment/batch_create,0,"[""custom""]",[],1755603208,true,batch_create,v1,compensation,lump_sum_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/lump_sum_payment/batch_create
7430824932635181060,批量更正一次性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/lump_sum_payment/batch_update,POST:/open-apis/compensation/v1/lump_sum_payment/batch_update,0,"[""custom""]",[],1755603217,true,batch_update,v1,compensation,lump_sum_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/lump_sum_payment/batch_update
7429528484932780060,查询一次性支付授予记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/lump_sum_payment/query,POST:/open-apis/compensation/v1/lump_sum_payment/query,0,"[""custom""]",[],1755603227,true,query,v1,compensation,lump_sum_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/lump_sum_payment/query
7429528484932796444,查询一次性支付授予明细,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/lump_sum_payment/query_detail,POST:/open-apis/compensation/v1/lump_sum_payment/query_detail,0,"[""custom""]",[],1755603236,true,query_detail,v1,compensation,lump_sum_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/lump_sum_payment/query_detail
7430824932635197444,批量删除一次性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/lump_sum_payment/batch_remove,POST:/open-apis/compensation/v1/lump_sum_payment/batch_remove,0,"[""custom""]",[],1755603246,true,batch_remove,v1,compensation,lump_sum_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/lump_sum_payment/batch_remove
7441804833880227844,查询经常性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/recurring_payment/query,POST:/open-apis/compensation/v1/recurring_payment/query,0,"[""custom""]",[],1756369442,true,query,v1,compensation,recurring_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/recurring_payment/query
7441804833880244228,批量更正经常性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/recurring_payment/batch_update,POST:/open-apis/compensation/v1/recurring_payment/batch_update,0,"[""custom""]",[],1756369453,true,batch_update,v1,compensation,recurring_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/recurring_payment/batch_update
7441804833880260612,批量删除经常性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/recurring_payment/batch_remove,POST:/open-apis/compensation/v1/recurring_payment/batch_remove,0,"[""custom""]",[],1756369462,true,batch_remove,v1,compensation,recurring_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/recurring_payment/batch_remove
7441804833880211460,批量创建经常性支付记录,compensation_management,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/compensation-v1/recurring_payment/batch_create,POST:/open-apis/compensation/v1/recurring_payment/batch_create,0,"[""custom""]",[],1756369472,true,batch_create,v1,compensation,recurring_payment,1,https://open.feishu.cn/document/corehr-v1/basic-compensation/recurring_payment/batch_create
7387360801748402177,批量查询算薪项,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/acct_item/list,GET:/open-apis/payroll/v1/acct_items,0,"[""isv"", ""custom""]",[],1734575043,true,list,v1,payroll,acct_item,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/acct_item/list
7405412186246627329,获取薪资组基本信息,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/paygroup/list,GET:/open-apis/payroll/v1/paygroups,0,"[""isv"", ""custom""]",[],1732781087,true,list,v1,payroll,paygroup,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/paygroup/list
7411366924142493698,获取外部数据源配置信息,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/datasource/list,GET:/open-apis/payroll/v1/datasources,0,"[""isv"", ""custom""]",[],1747821620,true,list,v1,payroll,datasource,1,https://open.feishu.cn/document/payroll-v1/datasource/list
